ACARA_ID,School_Name,Suburb,State,Postcode,Type,Sector,Status,Geolocation,Parent_School ID,AGE_ID,Latitude,Longitude
49093,Chrysalis Montessori School,Glendalough,WA,6016,Primary,Non-Gov,Open,Major Cities,49093,53800,-31.9174,115.817
43832,Chrysalis School for Rudolf Steiner Education,Thora,NSW,2454,Combined,Non-Gov,Open,Outer Regional,43832,43302,-30.4354,152.723
50421,Chrysalis School for Rudolf Steiner Education - Bellingen Campus,Bellingen,NSW,2454,Combined,Non-Gov,Open,Outer Regional,43832,77592,-30.4425,152.895
41432,Chullora Public School,Greenacre,NSW,2190,Primary,Gov,Open,Major Cities,41432,48556,-33.8954,151.06
44581,Chum Creek Primary School,Chum Creek,VIC,3777,Primary,Gov,Open,Inner Regional,44581,51812,-37.606,145.489
45026,Churchill North Primary School,Churchill,VIC,3842,Primary,Gov,Open,Inner Regional,45026,52001,-38.3046,146.417
44941,Churchill Primary School,Churchill,VIC,3842,Primary,Gov,Open,Inner Regional,44941,52002,-38.3111,146.415
53020,Churchill Primary School-Hazelwood Estate,Yinnar,VIC,3869,Primary,Gov,Open,Inner Regional,44941,,-38.31084846,146.3799644
47266,Churchill State School,Churchill,QLD,4305,Primary,Gov,Open,Major Cities,47266,51735,-27.6427,152.751
48330,Churchlands Primary School,Floreat,WA,6014,Primary,Gov,Open,Major Cities,48330,48471,-31.9268,115.795
48125,Churchlands Senior High School,Churchlands,WA,6018,Secondary,Gov,Open,Major Cities,48125,48927,-31.9171,115.789
40043,Circular Head Christian School,Smithton,TAS,7330,Combined,Non-Gov,Open,Outer Regional,40043,45272,-40.8497,145.118
51484,Cire Community School,Lilydale,VIC,3140,Special,Non-Gov,Open,Major Cities,51484,,-37.7573,145.3506
53123,Cire Community School - Lilydale Campus,Lilydale,VIC,3140,Special,Non-Gov,Open,Major Cities,51484,,-37.7587074,145.3470902
51483,Cire Community School - Mt Evelyn Campus,Mount Evelyn,VIC,3796,Special,Non-Gov,Open,Major Cities,51484,77680,-37.7715,145.382
52429,Cire Community School - Yarra Junction Campus,Yarra Junction,VIC,3797,Special,Non-Gov,Open,Inner Regional,51484,70222,-37.7865,145.617
52995,Cire Community School Berwick Campus,Berwick,VIC,3806,Special,Non-Gov,Open,Major Cities,51484,87673,-38.0360014,145.3350916
48102,Citipointe Christian College,Carindale,QLD,4152,Combined,Non-Gov,Open,Major Cities,48102,42531,-27.5349,153.113
48331,City Beach Primary School,City Beach,WA,6015,Primary,Gov,Open,Major Cities,48331,45046,-31.9363,115.765
41760,Clairgate Public School,St Clair,NSW,2759,Primary,Gov,Open,Major Cities,41760,50769,-33.7963,150.799
46104,Clairvaux Catholic School,Belmont,VIC,3216,Primary,Non-Gov,Open,Major Cities,46104,56434,-38.1855,144.325
47886,Clairvaux MacKillop College,Upper Mount Gravatt,QLD,4122,Secondary,Non-Gov,Open,Major Cities,47886,45523,-27.5527,153.076
43504,Clancy Catholic College,West Hoxton,NSW,2171,Secondary,Non-Gov,Open,Major Cities,43504,58144,-33.9322,150.836
49534,Clapham Primary School,Clapham,SA,5062,Primary,Gov,Open,Major Cities,49534,46993,-34.9941,138.604
49457,Clare High School,Clare,SA,5453,Secondary,Gov,Open,Inner Regional,49457,47398,-33.8224,138.597
49412,Clare Primary School,Clare,SA,5453,Primary,Gov,Open,Inner Regional,49412,47399,-33.8407,138.618
42681,Clare Public School,Clare,NSW,2715,Primary,Gov,Open,Remote,42681,56205,-33.398,143.942
46530,Clare State School,Clare,QLD,4807,Primary,Gov,Open,Outer Regional,46530,44957,-19.7838,147.227
40632,Claremont College,Claremont,TAS,7011,Secondary,Gov,Open,Inner Regional,40632,55080,-42.7958,147.251
43872,Claremont College,Randwick,NSW,2031,Primary,Non-Gov,Open,Major Cities,43872,41356,-33.9184,151.244
41782,Claremont Meadows Public School,Claremont Meadows,NSW,2747,Primary,Gov,Open,Major Cities,41782,55984,-33.7742,150.747
47613,Claremont Special School,Silkstone,QLD,4304,Special,Gov,Open,Major Cities,47613,62787,-27.6289,152.788
40129,Clarence High School,Bellerive,TAS,7018,Secondary,Gov,Open,Inner Regional,40129,48174,-42.8779,147.389
41879,Clarence Town Public School,Clarence Town,NSW,2321,Primary,Gov,Open,Inner Regional,41879,49164,-32.5889,151.776
40926,Clarence Valley Anglican School,Clarenza,NSW,2460,Combined,Non-Gov,Open,Inner Regional,40926,77465,-29.7179,152.967
43885,"Clarence Valley Anglican School, Grafton Campus",Grafton,NSW,2460,Primary,Non-Gov,Open,Inner Regional,40926,56174,-29.6937,152.934
49413,Clarendon Primary School,Clarendon,SA,5157,Primary,Gov,Open,Inner Regional,49413,47182,-35.1016,138.634
47245,Clarendon State School,Clarendon,QLD,4311,Primary,Gov,Open,Inner Regional,47245,51770,-27.4399,152.543
40133,Clarendon Vale Primary School,Clarendon Vale,TAS,7019,Primary,Gov,Open,Inner Regional,40133,48181,-42.8874,147.444
44589,Clarinda Primary School,Clarinda,VIC,3169,Primary,Gov,Open,Major Cities,44589,49072,-37.927,145.103
46811,Clarke Creek State School,Clarke Creek,QLD,4705,Primary,Gov,Open,Remote,46811,52889,-22.6362,149.253
41312,Clarke Road School,Hornsby,NSW,2077,Special,Gov,Open,Major Cities,41312,56206,-33.7121,151.096
48247,Clarkson Community High School,Clarkson,WA,6030,Secondary,Gov,Open,Major Cities,48247,55841,-31.677,115.725
48723,Clarkson Primary School,Clarkson,WA,6030,Primary,Gov,Open,Major Cities,48723,54646,-31.6772,115.718
48012,Clayfield College,Clayfield,QLD,4011,Combined,Non-Gov,Open,Major Cities,48012,40432,-27.42,153.052
41500,Claymore Public School,Claymore,NSW,2559,Primary,Gov,Open,Major Cities,41500,50204,-34.0431,150.81
44131,Clayton North Primary School,Clayton,VIC,3168,Primary,Gov,Open,Major Cities,44131,49077,-37.912,145.123
44748,Clayton South Primary School,Clayton South,VIC,3169,Primary,Gov,Open,Major Cities,44748,49082,-37.9405,145.116
48769,Clayton View Primary School,Koongamia,WA,6056,Primary,Gov,Open,Major Cities,48769,58138,-31.9058,116.04
41006,Clemton Park Public School,Earlwood,NSW,2206,Primary,Gov,Open,Major Cities,41006,48588,-33.9297,151.108
43015,Clergate Public School,Clergate,NSW,2800,Primary,Gov,Open,Inner Regional,43015,51006,-33.1921,149.112
47562,Clermont State High School,Clermont,QLD,4721,Secondary,Gov,Open,Remote,47562,46551,-22.8279,147.639
46408,Clermont State School,Clermont,QLD,4721,Primary,Gov,Open,Remote,46408,54452,-22.8366,147.632
49438,Cleve Area School,Cleve,SA,5640,Combined,Gov,Open,Remote,49438,47401,-33.6996,136.497
47463,Cleveland District State High School,Cleveland,QLD,4163,Secondary,Gov,Open,Major Cities,47463,51347,-27.5301,153.26
40688,Cleveland Education and Training Centre,Rowes Bay,QLD,4810,Special,Gov,Open,Outer Regional,40688,57408,-19.2497,146.784
46409,Cleveland State School,Cleveland,QLD,4163,Primary,Gov,Open,Major Cities,46409,51348,-27.5283,153.27
47619,Clifford Park Special School,Newtown,QLD,4350,Special,Gov,Open,Inner Regional,47619,57409,-27.5634,151.925
44638,Clifton Creek Primary School,Clifton Creek,VIC,3875,Primary,Gov,Open,Outer Regional,44638,52089,-37.7021,147.659
44257,Clifton Hill Primary School,Clifton Hill,VIC,3068,Primary,Gov,Open,Major Cities,44257,48055,-37.7923,144.989
48589,Clifton Hills Primary School,Kelmscott,WA,6111,Primary,Gov,Open,Major Cities,48589,50100,-32.1091,116.022
48690,Clifton Park Primary School,Clifton Park,WA,6233,Primary,Gov,Open,Inner Regional,48690,55174,-33.3086,115.711
45133,Clifton Springs Primary School,Clifton Springs,VIC,3222,Primary,Gov,Open,Inner Regional,45133,54884,-38.1652,144.554
47496,Clifton State High School,Clifton,QLD,4361,Secondary,Gov,Open,Inner Regional,47496,46582,-27.934,151.917
46849,Clifton State School,Clifton,QLD,4361,Primary,Gov,Open,Inner Regional,46849,54414,-27.9316,151.904
46531,Clinton State School,Clinton,QLD,4680,Primary,Gov,Open,Inner Regional,46531,52816,-23.8802,151.223
45909,Clonard College,Herne Hill,VIC,3218,Secondary,Non-Gov,Open,Major Cities,45909,40776,-38.1298,144.33
46690,Cloncurry State School P-12,Cloncurry,QLD,4824,Combined,Gov,Open,Remote,46690,46552,-20.704,140.506
48883,Clontarf Aboriginal College,Waterford,WA,6152,Special,Non-Gov,Open,Major Cities,48883,45624,-32.0143,115.897
47476,Clontarf Beach State High School,Clontarf,QLD,4019,Secondary,Gov,Open,Major Cities,47476,51151,-27.248,153.086
46522,Clontarf Beach State School,Clontarf,QLD,4019,Primary,Gov,Open,Major Cities,46522,51150,-27.2534,153.081
49520,Clovelly Park Primary School,Clovelly Park,SA,5042,Primary,Gov,Open,Major Cities,49520,56014,-34.9984,138.565
41007,Clovelly Public School,Waverley,NSW,2024,Primary,Gov,Open,Major Cities,41007,45317,-33.9074,151.26
47576,Clover Hill State School,Mudgeeraba,QLD,4213,Primary,Gov,Open,Major Cities,47576,58081,-28.0919,153.376
48826,Cloverdale Education Support Centre,Cloverdale,WA,6105,Special,Gov,Open,Major Cities,48826,55175,-31.9594,115.936
48365,Cloverdale Primary School,Cloverdale,WA,6105,Primary,Gov,Open,Major Cities,48365,45048,-31.9594,115.937
47083,Cloyna State School,Cloyna,QLD,4605,Primary,Gov,Open,Outer Regional,47083,52489,-26.1077,151.846
44308,Clunes Primary School,Clunes,VIC,3370,Primary,Gov,Open,Inner Regional,44308,50580,-37.2908,143.792
42175,Clunes Public School,Clunes,NSW,2480,Primary,Gov,Open,Inner Regional,42175,49785,-28.7248,153.409
53065,Clyde Creek Primary School,Clyde,VIC,3978,Primary,Gov,Open,Major Cities,53065,,-38.12218978,145.3320777
50018,Clyde Fenton Primary School,Katherine,NT,850,Primary,Gov,Open,Remote,50018,47926,-14.4512,132.27
52860,Clyde Grammar,Clyde North,VIC,3978,Primary,Non-Gov,Open,Major Cities,52860,86450,-38.10562421,145.3786873
44635,Clyde Primary School,Clyde,VIC,3978,Primary,Gov,Open,Major Cities,44635,52234,-38.1323,145.326
53068,Clyde Secondary College,Clyde,VIC,3978,Secondary,Gov,Open,Major Cities,53068,,-38.12804158,145.33905
42012,Coal Point Public School,Coal Point,NSW,2283,Primary,Gov,Open,Major Cities,42012,48968,-33.0408,151.611
47069,Coalstoun Lakes State School,Coalstoun Lakes,QLD,4621,Primary,Gov,Open,Outer Regional,47069,52674,-25.6122,151.89
43993,Coast Christian School,Bensville,NSW,2251,Primary,Non-Gov,Open,Major Cities,43993,56700,-33.4936,151.39
52284,Coastal Lakes College,Lakelands,WA,6180,Secondary,Gov,Open,Major Cities,52284,85621,-32.4682,115.762
44804,Coatesville Primary School,Bentleigh East,VIC,3165,Primary,Gov,Open,Major Cities,44804,49064,-37.9203,145.073
44750,Cobains Primary School,Cobains,VIC,3851,Primary,Gov,Open,Inner Regional,44750,52027,-38.0748,147.132
43113,Cobar High School,Cobar,NSW,2835,Secondary,Gov,Open,Remote,43113,46481,-31.5016,145.828
42960,Cobar Public School,Cobar,NSW,2835,Primary,Gov,Open,Remote,42960,51059,-31.5022,145.837
42749,Cobargo Public School,Cobargo,NSW,2550,Primary,Gov,Open,Outer Regional,42749,50179,-36.3869,149.883
41378,Cobbitty Public School,Cobbitty,NSW,2570,Primary,Gov,Open,Major Cities,41378,50223,-34.0159,150.686
44156,Cobden Primary School,Cobden,VIC,3266,Primary,Gov,Open,Inner Regional,44156,49817,-38.3271,143.078
45327,Cobden Technical School,Cobden,VIC,3266,Secondary,Gov,Open,Inner Regional,45327,55443,-38.324,143.064
49414,Cobdogla Primary School,Cobdogla,SA,5346,Primary,Gov,Open,Outer Regional,49414,47350,-34.2424,140.406
45048,Cobram and District Specialist School,Cobram,VIC,3644,Special,Gov,Open,Inner Regional,45048,56369,-35.9258,145.652
46356,Cobram Anglican Grammar School,Cobram,VIC,3644,Combined,Non-Gov,Open,Inner Regional,46356,56687,-35.9243,145.66
45294,Cobram Primary School,Cobram,VIC,3644,Primary,Gov,Open,Inner Regional,45294,51497,-35.9251,145.651
45369,Cobram Secondary College,Cobram,VIC,3644,Secondary,Gov,Open,Inner Regional,45369,46237,-35.9136,145.654
40780,Coburg High School,Coburg,VIC,3058,Secondary,Gov,Open,Major Cities,40780,66431,-37.7408,144.973
44761,Coburg North Primary School,Coburg,VIC,3058,Primary,Gov,Open,Major Cities,44761,48039,-37.736,144.952
44094,Coburg Primary School,Coburg,VIC,3058,Primary,Gov,Open,Major Cities,44094,48040,-37.7412,144.968
45122,Coburg Special Developmental School,Coburg,VIC,3058,Special,Gov,Open,Major Cities,45122,54868,-37.7329,144.952
44679,Coburg West Primary School,Coburg,VIC,3058,Primary,Gov,Open,Major Cities,44679,44620,-37.7472,144.948
45011,Coburn Primary School,Melton South,VIC,3338,Primary,Gov,Open,Major Cities,45011,50076,-37.6949,144.571
44615,Cockatoo Primary School,Cockatoo,VIC,3781,Primary,Gov,Open,Major Cities,44615,51819,-37.9393,145.496
48244,Cocos Islands District High School,Cocos Island,WA,6799,Combined,Gov,Open,Very Remote,48244,55176,-12.188,96.829
52748,Cocos Islands District High School - Home Island Campus,Cocos Island,WA,6799,Combined,Gov,Open,Very Remote,48244,87102,-12.188,96.829
42176,Coffee Camp Public School,Coffee Camp,NSW,2480,Primary,Gov,Open,Inner Regional,42176,49786,-28.6627,153.221
43967,Coffs Harbour Bible Church School,Toormina,NSW,2452,Combined,Non-Gov,Open,Inner Regional,43967,53331,-30.3421,153.09
40384,Coffs Harbour Christian Community School,Bonville,NSW,2450,Combined,Non-Gov,Open,Inner Regional,40384,42381,-30.3782,153.057
43862,Coffs Harbour Christian Community School - Junior Campus,Coffs Harbour,NSW,2450,Primary,Non-Gov,Open,Inner Regional,40384,77154,-30.2998,153.121
43733,"Coffs Harbour Christian Community School, Sherwood Cliffs Campus",Glenreagh,NSW,2450,Primary,Non-Gov,Open,Outer Regional,40384,77698,-30.0537,152.976
42372,Coffs Harbour High School,Coffs Harbour,NSW,2450,Secondary,Gov,Open,Inner Regional,42372,86655,-30.3055,153.136
42368,Coffs Harbour Learning Centre,Boambee,NSW,2450,Special,Gov,Open,Inner Regional,42368,63775,-30.3481,153.073
42177,Coffs Harbour Public School,Coffs Harbour,NSW,2450,Primary,Gov,Open,Inner Regional,42177,49655,-30.302,153.12
40624,Coffs Harbour Senior College,Coffs Harbour,NSW,2450,Secondary,Gov,Open,Inner Regional,40624,54742,-30.3302,153.103
45295,Cohuna Consolidated School,Cohuna,VIC,3568,Primary,Gov,Open,Outer Regional,45295,51386,-35.8063,144.213
45370,Cohuna Secondary College,Cohuna,VIC,3568,Secondary,Gov,Open,Outer Regional,45370,51387,-35.8135,144.226
44128,Coimadai Primary School,Coimadai,VIC,3340,Primary,Gov,Open,Inner Regional,44128,50088,-37.6138,144.478
44046,Colac Primary School,Colac,VIC,3250,Primary,Gov,Open,Inner Regional,44046,49699,-38.3372,143.598
45593,Colac Secondary College,Colac,VIC,3250,Secondary,Gov,Open,Inner Regional,45593,54855,-38.3515,143.59
44838,Colac South West Primary School,Colac,VIC,3250,Primary,Gov,Open,Inner Regional,44838,49700,-38.3436,143.572
45112,Colac Specialist School,Colac,VIC,3250,Special,Gov,Open,Inner Regional,45112,55019,-38.3457,143.589
44702,Colac West Primary School,Colac,VIC,3250,Primary,Gov,Open,Inner Regional,44702,49701,-38.3364,143.58
44676,Colbinabbin Primary School,Colbinabbin,VIC,3559,Primary,Gov,Open,Inner Regional,44676,51378,-36.5899,144.802
45031,Coldstream Primary School,Coldstream,VIC,3770,Primary,Gov,Open,Major Cities,45031,51804,-37.7326,145.383
42669,Coleambally Central School,Coleambally,NSW,2707,Combined,Gov,Open,Outer Regional,42669,50620,-34.8042,145.884
42750,Coledale Public School,Coledale,NSW,2515,Primary,Gov,Open,Major Cities,42750,49983,-34.2895,150.947
44422,Coleraine Primary School,Coleraine,VIC,3315,Primary,Gov,Open,Outer Regional,44422,50009,-37.6018,141.684
42431,Collarenebri Central School,Collarenebri,NSW,2833,Combined,Gov,Open,Remote,42431,46403,-29.5438,148.578
41267,Collaroy Plateau Public School,Collaroy Plateau,NSW,2097,Primary,Gov,Open,Major Cities,41267,47699,-33.733,151.293
42751,Collector Public School,Collector,NSW,2581,Primary,Gov,Open,Inner Regional,42751,50273,-34.9142,149.433
48799,College Row School,South Bunbury,WA,6230,Special,Gov,Open,Inner Regional,48799,55177,-33.35389876,115.631
48126,Collie Senior High School,Collie,WA,6225,Secondary,Gov,Open,Inner Regional,48126,46670,-33.3629,116.157
48334,Collier Primary School,Como,WA,6152,Primary,Gov,Open,Major Cities,48334,52329,-31.991,115.873
45296,Collingwood College,Collingwood,VIC,3066,Combined,Gov,Open,Major Cities,45296,46259,-37.803,144.99
50180,Collingwood College-Collingwood Alternative School,Collingwood,VIC,3066,Combined,Gov,Open,Major Cities,45296,26002,-37.8024,144.986
40626,Collingwood English Language School,Collingwood,VIC,3066,Special,Gov,Open,Major Cities,40626,54799,-37.8078,144.985
50539,Collingwood English Language School-Broadmeadows Campus,Broadmeadows,VIC,3047,Special,Gov,Open,Major Cities,40626,30060,-37.6816,144.909
52574,Collingwood English Language School-Craigieburn Campus,Craigieburn,VIC,3064,Special,Gov,Open,Major Cities,40626,84964,-37.609,144.932
47366,Collingwood Park State School,Collingwood Park,QLD,4301,Primary,Gov,Open,Major Cities,47366,51664,-27.6147,152.863
42178,Collins Creek Public School,Collins Creek,NSW,2474,Primary,Gov,Open,Inner Regional,42178,49752,-28.4893,153.023
40123,Collinsvale Primary School,Collinsvale,TAS,7012,Primary,Gov,Open,Inner Regional,40123,48168,-42.8367,147.198
47549,Collinsville State High School,Collinsville,QLD,4804,Secondary,Gov,Open,Remote,47549,52983,-20.5485,147.835
47230,Collinsville State School,Collinsville,QLD,4804,Primary,Gov,Open,Remote,47230,46526,-20.5484,147.846
46319,Colmont School,Kilmore,VIC,3764,Combined,Non-Gov,Open,Inner Regional,46319,53801,-37.301,144.953
41619,Colo Heights Public School,Colo Heights,NSW,2756,Primary,Gov,Open,Outer Regional,41619,50739,-33.373,150.74
41837,Colo High School,North Richmond,NSW,2754,Secondary,Gov,Open,Major Cities,41837,50734,-33.5694,150.708
42720,Colo Vale Public School,Colo Vale,NSW,2575,Primary,Gov,Open,Inner Regional,42720,56197,-34.4013,150.476
49415,Colonel Light Gardens Primary School,Colonel Light Gardens,SA,5041,Primary,Gov,Open,Major Cities,49415,46955,-34.9868,138.595
47654,Columba Catholic College,Charters Towers,QLD,4820,Secondary,Non-Gov,Open,Outer Regional,47654,57253,-20.0612,146.273
40912,Columba Catholic College - St Mary's Campus,Charters Towers,QLD,4820,Primary,Non-Gov,Open,Outer Regional,47654,77369,-20.0745,146.263
46109,Columba Catholic School,Bunyip,VIC,3815,Primary,Non-Gov,Open,Inner Regional,46109,56679,-38.0933,145.716
41824,Colyton High School,St Marys,NSW,2760,Secondary,Gov,Open,Major Cities,41824,46353,-33.7776,150.797
41622,Colyton Public School,Mount Druitt,NSW,2770,Primary,Gov,Open,Major Cities,41622,50796,-33.7772,150.813
42179,Comboyne Public School,Comboyne,NSW,2429,Primary,Gov,Open,Outer Regional,42179,49540,-31.6053,152.473
48255,Comet Bay College,Secret Harbour,WA,6173,Secondary,Gov,Open,Major Cities,48255,58279,-32.4157,115.765
48780,Comet Bay Primary School,Secret Harbour,WA,6173,Primary,Gov,Open,Major Cities,48780,67258,-32.4114,115.771
46532,Comet State School,Comet,QLD,4702,Primary,Gov,Open,Outer Regional,46532,52865,-23.6061,148.545
41623,Comleroy Road Public School,Kurrajong,NSW,2758,Primary,Gov,Open,Inner Regional,41623,50762,-33.5065,150.698
